1299878242	20260418	202604	2026	2026.2959											IND	MUMBAI	IND								1	042	042	04	1	1.9	1	1	1	-4.60526315789474	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20260418173000	https://www.freepressjournal.in/mumbai/50-year-old-man-stabbed-to-death-body-found-inside-parked-autorickshaw-in-mumbais-chembur
1299878243	20260418	202604	2026	2026.2959											ISR	ISRAEL	ISR								1	100	100	10	3	-5.0	1	1	1	-3.48583877995643	0								1	Israel	IS	IS		31.5	34.75	IS	1	Iran	IR	IR		32	53	IR	20260418173000	https://finance.yahoo.com/sectors/energy/articles/trump-said-92-oil-only-164500212.html
1299878244	20260418	202604	2026	2026.2959											LEG	REPRESENTATIVES						LEG			1	043	043	04	1	2.8	10	1	10	5	0								4	Zamboanga Peninsula, Province of Zamboanga Sibugay, Philippines	RP	RPP2	67164	7.53333	122.267	-2460328	4	Zamboanga Peninsula, Province of Zamboanga Sibugay, Philippines	RP	RPP2	67164	7.53333	122.267	-2460328	20260418173000	https://www.manilatimes.net/2026/04/19/regions/go-honored-in-zamboanga-for-medical-aid-efforts/2323193
1299878245	20260418	202604	2026	2026.2959											MIL	MARINES						MIL			0	051	051	05	1	3.4	3	1	3	-0.24691358024692	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260418173000	https://www.kyivpost.com/opinion/73976
1299878246	20260418	202604	2026	2026.2959											MIL	DEFENCE FORCE						MIL			0	062	062	06	2	7.4	10	1	10	-5.67765567765568	0								4	Montauban, Champagne-Ardenne, France	FR	FRA4	16268	47.8589	5.2643	-1452422	4	Montauban, Champagne-Ardenne, France	FR	FRA4	16268	47.8589	5.2643	-1452422	20260418173000	https://www.irishmirror.ie/news/world-news/un-peacekeeper-killed-three-others-37036646
1299878247	20260418	202604	2026	2026.2959											MIL	MILITARY						MIL			0	062	062	06	2	7.4	1	1	1	-3.09859154929578	0								4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260418173000	https://www.kob.com/news/top-news/the-latest-iranian-gunboats-fire-on-tanker-in-strait-of-hormuz-as-iran-reimposes-restrictions/
1299878248	20260418	202604	2026	2026.2959											NGA	NIGERIA	NGA								1	120	120	12	3	-4.0	7	1	7	-0.51679586563307	0								4	Bauchi, Bauchi, Nigeria	NI	NI46	22661	10.3134	9.84327	-2002330	4	Bauchi, Bauchi, Nigeria	NI	NI46	22661	10.3134	9.84327	-2002330	20260418173000	https://naija247news.com/pdp-ends-realignment-talks-with-apc-in-bauchi-over-power-sharing-dispute/
1299878249	20260418	202604	2026	2026.2959											NLD	AMSTERDAM	NLD								0	043	043	04	1	2.8	10	1	10	-7.90697674418605	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260418173000	https://finance.yahoo.com/sectors/energy/articles/airlines-starting-cancel-flights-face-214736570.html
1299878250	20260418	202604	2026	2026.2959											NOR	NORWEGIAN	NOR								0	013	013	01	1	0.4	1	1	1	3.17460317460317	0								1	Norway	NO	NO		62	10	NO	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20260418173000	https://www.thenorthernecho.co.uk/news/26031615.uk-docks-signs-contract-modernise-bangladesh-navys-newest-purchase/
1299878251	20260418	202604	2026	2026.2959											NOR	NORWEGIAN	NOR								0	013	013	01	1	0.4	1	1	1	3.17460317460317	0								1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20260418173000	https://www.thenorthernecho.co.uk/news/26031615.uk-docks-signs-contract-modernise-bangladesh-navys-newest-purchase/
1299878252	20260418	202604	2026	2026.2959											PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	8	1	8	4.67289719626168	0								4	Bolinao, Ilocos Norte, Philippines	RP	RP28	24212	17.85	120.633	-2415023	4	Bolinao, Ilocos Norte, Philippines	RP	RP28	24212	17.85	120.633	-2415023	20260418173000	https://www.manilatimes.net/2026/04/19/regions/bolinao-emerges-as-top-tourist-destination-in-region-1/2323195
1299878253	20260418	202604	2026	2026.2959											PHL	PHILIPPINE	PHL								1	051	051	05	1	3.4	2	1	2	8.13953488372093	0								4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	20260418173000	https://www.manilatimes.net/2026/04/19/regions/dot-8-launches-outstanding-eastern-visayans-awards/2323196
1299878254	20260418	202604	2026	2026.2959											TUR	TURKEY	TUR								0	060	060	06	2	6.0	2	1	2	0.0956937799043103	0								1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20260418173000	https://nypost.com/2026/04/18/world-news/original-titanic-items-auctioned-off-on-anniversary-of-disaster/
1299878255	20260418	202604	2026	2026.2959											USA	UNITED STATES	USA								0	014	014	01	1	0.0	4	1	4	-2.49810749432249	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260418173000	https://www.sun-sentinel.com/2026/04/18/job-cuts-plan-for-broward-schools-criticized-as-focusing-on-wrong-employees/
1299878256	20260418	202604	2026	2026.2959											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-1.15303983228511	0								3	Tabiona, Utah, United States	US	USUT	UT013	40.3544	-110.71	1433156	3	Tabiona, Utah, United States	US	USUT	UT013	40.3544	-110.71	1433156	20260418173000	https://www.parkrecord.com/2026/04/18/more-dogs-on-main-tabiona-for-lunch/
1299878257	20260418	202604	2026	2026.2959											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-2.49810749432249	0								3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	20260418173000	https://www.sun-sentinel.com/2026/04/18/job-cuts-plan-for-broward-schools-criticized-as-focusing-on-wrong-employees/
1299878258	20260418	202604	2026	2026.2959											USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	-2.49810749432249	0								3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	20260418173000	https://www.sun-sentinel.com/2026/04/18/job-cuts-plan-for-broward-schools-criticized-as-focusing-on-wrong-employees/
1299878259	20260418	202604	2026	2026.2959											USA	UNITED STATES	USA								1	042	042	04	1	1.9	8	1	8	7.73809523809524	0								3	Dorchester County, South Carolina, United States	US	USSC		33.1002	-80.3832	1247998	3	Dorchester County, South Carolina, United States	US	USSC		33.1002	-80.3832	1247998	20260418173000	https://www.live5news.com/2026/04/18/dorchester-county-sheriffs-office-hosts-first-annual-duck-n-jeep-jam/
1299878260	20260418	202604	2026	2026.2959											USA	AMERICAN	USA								1	042	042	04	1	1.9	4	1	4	-2.63157894736842	0								1	United States	US	US		39.828175	-98.5795	US	1	Iran	IR	IR		32	53	IR	20260418173000	https://www.wctrib.com/opinion/letters/kent-syverson-letter-what-would-jimmy-carter-think-of-the-iran-war
1299878261	20260418	202604	2026	2026.2959											USA	SOUTH CAROLINA	USA								1	051	051	05	1	3.4	1	1	1	7.73809523809524	0								3	Dorchester County, South Carolina, United States	US	USSC		33.1002	-80.3832	1247998	3	Dorchester County, South Carolina, United States	US	USSC		33.1002	-80.3832	1247998	20260418173000	https://www.live5news.com/2026/04/18/dorchester-county-sheriffs-office-hosts-first-annual-duck-n-jeep-jam/
1299878262	20260418	202604	2026	2026.2959											USA	UNITED STATES	USA								0	060	060	06	2	6.0	3	1	3	-1.18681318681319	0								3	Middlesex County, Massachusetts, United States	US	USMA		42.4998	-71.3328	606935	3	Middlesex County, Massachusetts, United States	US	USMA		42.4998	-71.3328	606935	20260418173000	https://www.geneamusings.com/2026/04/abc-biography-of-jeremiah-and-abigail.html
1299878263	20260418	202604	2026	2026.2959											USA	UNITED STATES	USA								0	060	060	06	2	6.0	1	1	1	-1.18681318681319	0								3	Middlesex, New York, United States	US	USNY	NY123	42.7048	-77.2716	957152	3	Middlesex, New York, United States	US	USNY	NY123	42.7048	-77.2716	957152	20260418173000	https://www.geneamusings.com/2026/04/abc-biography-of-jeremiah-and-abigail.html
1299878264	20260418	202604	2026	2026.2959											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	8	1	4	-7.00636942675159	0								3	Woodbine Elementary School, New Jersey, United States	US	USNJ		39.2349	-74.817	2333381	3	Woodbine Elementary School, New Jersey, United States	US	USNJ		39.2349	-74.817	2333381	20260418173000	https://www.nbcphiladelphia.com/news/local/nj-prosecutors-investigate-reports-of-abuse-at-woodbine-school-district/4387753/
1299878265	20260418	202604	2026	2026.2959											USA	IDAHO	USA								0	154	154	15	4	-7.2	10	1	10	2.72277227722772	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20260418173000	https://thepointsguy.com/airline/southwest-airlines-wine-flies-free/
1299878266	20260418	202604	2026	2026.2959											USA	UNITED STATES	USA								1	180	180	18	4	-9.0	8	1	4	-7.00636942675159	0								3	Woodbine Elementary School, New Jersey, United States	US	USNJ		39.2349	-74.817	2333381	3	Woodbine Elementary School, New Jersey, United States	US	USNJ		39.2349	-74.817	2333381	20260418173000	https://www.nbcphiladelphia.com/news/local/nj-prosecutors-investigate-reports-of-abuse-at-woodbine-school-district/4387753/
1299878267	20260418	202604	2026	2026.2959											USABUS	ALASKA	USA					BUS			0	051	051	05	1	3.4	6	1	6	2.72277227722772	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20260418173000	https://thepointsguy.com/airline/southwest-airlines-wine-flies-free/
1299878268	20260418	202604	2026	2026.2959											USAGOV	UNITED STATES	USA					GOV			1	014	014	01	1	0.0	4	1	4	-7.78210116731517	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20260418173000	https://www.foxnews.com/politics/newsom-administration-knew-2b-california-budget-error-months-report
1299878269	20260418	202604	2026	2026.2959											USAGOV	UNITED STATES	USA					GOV			1	070	070	07	2	7.0	4	1	4	-7.78210116731517	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20260418173000	https://www.foxnews.com/politics/newsom-administration-knew-2b-california-budget-error-months-report
1299878270	20260418	202604	2026	2026.2959	AFR	AFRICA	AFR																		0	051	051	05	1	3.4	5	1	5	-4.70588235294117	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260418173000	https://nypost.com/2026/04/18/world-news/pope-leo-has-no-interest-in-feud-with-president-trump-over-iran-war/
1299878271	20260418	202604	2026	2026.2959	AFR	AFRICA	AFR								CHRCTH	CATHOLIC				CHR	CTH				0	051	051	05	1	3.4	5	1	5	-4.70588235294117	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260418173000	https://nypost.com/2026/04/18/world-news/pope-leo-has-no-interest-in-feud-with-president-trump-over-iran-war/
1299878272	20260418	202604	2026	2026.2959	AFR	AFRICA	AFR								ISR	ISRAEL	ISR								1	010	010	01	1	0.0	4	1	4	2.53623188405797	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260418173000	https://www.middleeastmonitor.com/20260418-us-adviser-says-gaza-board-of-peace-is-great-success-story-complements-un-role/
1299878273	20260418	202604	2026	2026.2959	AFR	AFRICA	AFR								PSE	GAZA	PSE								1	010	010	01	1	0.0	6	1	6	2.53623188405797	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260418173000	https://www.middleeastmonitor.com/20260418-us-adviser-says-gaza-board-of-peace-is-great-success-story-complements-un-role/
1299878274	20260418	202604	2026	2026.2959	AGO	ANGOLAN	AGO								CHRCTH	THE POPE				CHR	CTH				0	040	040	04	1	1.0	2	1	2	-4.70588235294117	1	Angola	AO	AO		-12.5	18.5	AO	1	Iran	IR	IR		32	53	IR	1	Angola	AO	AO		-12.5	18.5	AO	20260418173000	https://nypost.com/2026/04/18/world-news/pope-leo-has-no-interest-in-feud-with-president-trump-over-iran-war/
1299878275	20260418	202604	2026	2026.2959	AGO	ANGOLA	AGO								IRN	IRAN	IRN								0	043	043	04	1	2.8	2	1	2	-4.70588235294117	1	Angola	AO	AO		-12.5	18.5	AO	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260418173000	https://nypost.com/2026/04/18/world-news/pope-leo-has-no-interest-in-feud-with-president-trump-over-iran-war/
1299878276	20260418	202604	2026	2026.2959	AGO	ANGOLA	AGO								IRN	IRAN	IRN								0	043	043	04	1	2.8	2	1	2	-4.70588235294117	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260418173000	https://nypost.com/2026/04/18/world-news/pope-leo-has-no-interest-in-feud-with-president-trump-over-iran-war/
1299878277	20260418	202604	2026	2026.2959	AGOGOV	ANGOLAN	AGO					GOV			CHRCTH	THE POPE				CHR	CTH				0	040	040	04	1	1.0	6	1	6	-4.70588235294117	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20260418173000	https://nypost.com/2026/04/18/world-news/pope-leo-has-no-interest-in-feud-with-president-trump-over-iran-war/
1299878278	20260418	202604	2026	2026.2959	AUS	SYDNEY	AUS																		1	173	173	17	4	-5.0	10	2	10	-7.14285714285714	4	Elliot Lake, Western Australia, Australia	AS	AS08	40197	-17.8833	122.65	-1571463	0								4	Elliot Lake, Western Australia, Australia	AS	AS08	40197	-17.8833	122.65	-1571463	20260418173000	https://www.midnorthmonitor.com:443/news/person-puts-goods-in-laundry-basket-leaves-elliot-lake-store
1299878279	20260418	202604	2026	2026.2959	AUS	SYDNEY	AUS																		1	180	180	18	4	-9.0	10	2	10	-7.14285714285714	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Elliot Lake, Western Australia, Australia	AS	AS08	40197	-17.8833	122.65	-1571463	20260418173000	https://www.midnorthmonitor.com:443/news/person-puts-goods-in-laundry-basket-leaves-elliot-lake-store
1299878280	20260418	202604	2026	2026.2959	AUS	AUSTRALIA	AUS								GBR	LONDON	GBR								0	042	042	04	1	1.9	3	1	3	0.0956937799043103	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260418173000	https://nypost.com/2026/04/18/world-news/original-titanic-items-auctioned-off-on-anniversary-of-disaster/
1299878281	20260418	202604	2026	2026.2959	AUS	AUSTRALIA	AUS								GBR	LONDON	GBR								0	043	043	04	1	2.8	3	1	3	0.0956937799043103	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260418173000	https://nypost.com/2026/04/18/world-news/original-titanic-items-auctioned-off-on-anniversary-of-disaster/
1299878282	20260418	202604	2026	2026.2959	AUS	AUSTRALIA	AUS								GBR	LONDON	GBR								0	060	060	06	2	6.0	3	1	3	0.0956937799043103	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260418173000	https://nypost.com/2026/04/18/world-news/original-titanic-items-auctioned-off-on-anniversary-of-disaster/
